,budget_str,currency,currency_iso,budget,budget_USD
3708,"$5,000,000",$,USD,5000000.0,5000000.0
3709,"$11,000,000",$,USD,11000000.0,11000000.0
3710,"$8,000,000",$,USD,8000000.0,8000000.0
3711,"$9,000,000",$,USD,9000000.0,9000000.0
3712,"$5,000,000",$,USD,5000000.0,5000000.0
3713,"$5,000,000",$,USD,5000000.0,5000000.0
3714,"$5,000,000",$,USD,5000000.0,5000000.0
3715,"$3,300,000",$,USD,3300000.0,3300000.0
3716,"$9,000,000",$,USD,9000000.0,9000000.0
3717,"$5,000,000",$,USD,5000000.0,5000000.0
3718,"$5,000,000",$,USD,5000000.0,5000000.0
3719,"$5,000,000",$,USD,5000000.0,5000000.0
3720,"$5,000,000",$,USD,5000000.0,5000000.0
3721,"$5,000,000",$,USD,5000000.0,5000000.0
3722,"$3,500,000",$,USD,3500000.0,3500000.0
3723,"$5,000,000",$,USD,5000000.0,5000000.0
3724,"$5,000,000",$,USD,5000000.0,5000000.0
3725,"$5,000,000",$,USD,5000000.0,5000000.0
3726,"$5,000,000",$,USD,5000000.0,5000000.0
3727,"$30,000,000",$,USD,30000000.0,30000000.0
3728,"$4,500,000",$,USD,4500000.0,4500000.0
3729,"$5,000,000",$,USD,5000000.0,5000000.0
3730,"$5,000,000",$,USD,5000000.0,5000000.0
3731,"$5,000,000",$,USD,5000000.0,5000000.0
3732,"$6,000,000",$,USD,6000000.0,6000000.0
3733,"$5,000,000",$,USD,5000000.0,5000000.0
3734,"$5,000,000",$,USD,5000000.0,5000000.0
3735,"$5,000,000",$,USD,5000000.0,5000000.0
3736,"$5,000,000",$,USD,5000000.0,5000000.0
3737,"$5,000,000",$,USD,5000000.0,5000000.0
3738,"$5,000,000",$,USD,5000000.0,5000000.0
3739,"$5,000,000",$,USD,5000000.0,5000000.0
3740,"$2,000,000",$,USD,2000000.0,2000000.0
3741,"£4,000,000",£,GBP,4000000.0,7263393.52
3742,"$5,000,000",$,USD,5000000.0,5000000.0
3743,"$5,000,000",$,USD,5000000.0,5000000.0
3744,"$5,000,000",$,USD,5000000.0,5000000.0
3745,"$5,000,000",$,USD,5000000.0,5000000.0
3746,"$5,000,000",$,USD,5000000.0,5000000.0
3747,"$5,000,000",$,USD,5000000.0,5000000.0
3748,"$5,000,000",$,USD,5000000.0,5000000.0
3749,"$8,000,000",$,USD,8000000.0,8000000.0
3750,"$16,200,000",$,USD,16200000.0,16200000.0
3751,"$8,000,000",$,USD,8000000.0,8000000.0
3752,"$5,000,000",$,USD,5000000.0,5000000.0
3753,"$5,000,000",$,USD,5000000.0,5000000.0
3754,"$5,000,000",$,USD,5000000.0,5000000.0
3755,"$800,000",$,USD,800000.0,800000.0
3756,"$5,000,000",$,USD,5000000.0,5000000.0
3757,"$5,000,000",$,USD,5000000.0,5000000.0
3758,"$5,000,000",$,USD,5000000.0,5000000.0
3759,"$6,000,000",$,USD,6000000.0,6000000.0
3760,"$5,000,000",$,USD,5000000.0,5000000.0
3761,"$15,000,000",$,USD,15000000.0,15000000.0
3762,"$5,000,000",$,USD,5000000.0,5000000.0
3763,"$5,000,000",$,USD,5000000.0,5000000.0
3765,"$5,000,000",$,USD,5000000.0,5000000.0
3766,"$5,000,000",$,USD,5000000.0,5000000.0
3767,"$5,000,000",$,USD,5000000.0,5000000.0
3768,"$5,000,000",$,USD,5000000.0,5000000.0
3770,"$5,000,000",$,USD,5000000.0,5000000.0
3771,"$5,000,000",$,USD,5000000.0,5000000.0
3772,"€4,000,000",€,EUR,4000000.0,4931200.0
3773,"$5,000,000",$,USD,5000000.0,5000000.0
3774,"$5,000,000",$,USD,5000000.0,5000000.0
3775,"$5,000,000",$,USD,5000000.0,5000000.0
3776,"$5,000,000",$,USD,5000000.0,5000000.0
3777,"$5,000,000",$,USD,5000000.0,5000000.0
3778,"$5,000,000",$,USD,5000000.0,5000000.0
3779,"$5,000,000",$,USD,5000000.0,5000000.0
3780,"$5,000,000",$,USD,5000000.0,5000000.0
3782,"$5,000,000",$,USD,5000000.0,5000000.0
3783,"$5,000,000",$,USD,5000000.0,5000000.0
3784,"$5,000,000",$,USD,5000000.0,5000000.0
3785,"$5,000,000",$,USD,5000000.0,5000000.0
3786,"$5,000,000",$,USD,5000000.0,5000000.0
3787,"$7,000,000",$,USD,7000000.0,7000000.0
3788,"$6,000,000",$,USD,6000000.0,6000000.0
3791,"$2,200,000",$,USD,2200000.0,2200000.0
3793,"$5,000,000",$,USD,5000000.0,5000000.0
3794,"$3,209,000",$,USD,3209000.0,3209000.0
3795,"$2,000,000",$,USD,2000000.0,2000000.0
3796,"$5,000,000",$,USD,5000000.0,5000000.0
3797,"$5,000,000",$,USD,5000000.0,5000000.0
3798,"$5,000,000",$,USD,5000000.0,5000000.0
3799,"$5,000,000",$,USD,5000000.0,5000000.0
3801,"$5,000,000",$,USD,5000000.0,5000000.0
3802,"$5,000,000",$,USD,5000000.0,5000000.0
3803,"£2,500,000",£,GBP,2500000.0,4986407.89
3804,"$5,000,000",$,USD,5000000.0,5000000.0
3808,"$5,000,000",$,USD,5000000.0,5000000.0
3809,"$10,000,000",$,USD,10000000.0,10000000.0
3811,"$5,000,000",$,USD,5000000.0,5000000.0
3812,"$5,000,000",$,USD,5000000.0,5000000.0
3813,"$1,000,000",$,USD,1000000.0,1000000.0
3814,"$5,000,000",$,USD,5000000.0,5000000.0
3815,"$5,000,000",$,USD,5000000.0,5000000.0
3816,"$5,000,000",$,USD,5000000.0,5000000.0
3817,"$5,000,000",$,USD,5000000.0,5000000.0
3819,"Kč84,450,000",Kč,CZK,84450000.0,3767988.1
3820,"€4,000,000",€,EUR,4000000.0,5638400.0
3821,"$1,000,000",$,USD,1000000.0,1000000.0
3822,"£3,000,000",£,GBP,3000000.0,4802651.93
3823,"$4,800,000",$,USD,4800000.0,4800000.0
3824,"£2,800,000",£,GBP,2800000.0,4984329.9
3825,"$5,000,000",$,USD,5000000.0,5000000.0
3826,"$4,700,000",$,USD,4700000.0,4700000.0
3828,"$5,000,000",$,USD,5000000.0,5000000.0
3829,"$4,700,000",$,USD,4700000.0,4700000.0
3830,"$4,638,783",$,USD,4638783.0,4638783.0
3831,"$4,800,000",$,USD,4800000.0,4800000.0
3833,"$3,000,000",$,USD,3000000.0,3000000.0
3836,"$5,000,000",$,USD,5000000.0,5000000.0
3837,"$4,600,000",$,USD,4600000.0,4600000.0
3838,"$4,700,000",$,USD,4700000.0,4700000.0
3839,"$4,600,000",$,USD,4600000.0,4600000.0
3841,"$4,500,000",$,USD,4500000.0,4500000.0
3842,"$4,500,000",$,USD,4500000.0,4500000.0
3843,"$4,400,000",$,USD,4400000.0,4400000.0
3844,"$4,500,000",$,USD,4500000.0,4500000.0
3845,"$4,500,000",$,USD,4500000.0,4500000.0
3846,"$5,000,000",$,USD,5000000.0,5000000.0
3848,"$4,500,000",$,USD,4500000.0,4500000.0
3849,"$4,500,000",$,USD,4500000.0,4500000.0
3851,"ESP700,000,000",ESP,ESP,700000000.0,825230000.0
3852,"$4,500,000",$,USD,4500000.0,4500000.0
3853,"$5,000,000",$,USD,5000000.0,5000000.0
3854,"$6,000,000",$,USD,6000000.0,6000000.0
3856,"$4,500,000",$,USD,4500000.0,4500000.0
3857,"$2,000,000",$,USD,2000000.0,2000000.0
3858,"$4,500,000",$,USD,4500000.0,4500000.0
3859,"￦4,200,000,000",￦,KRW,4200000000.0,4072145.35
3860,"$4,500,000",$,USD,4500000.0,4500000.0
3861,"£2,500,000",£,GBP,2500000.0,3534699.0
3862,"HK$35,000,000",HK$,HKD,35000000.0,4506101.57
3865,"$4,500,000",$,USD,4500000.0,4500000.0
3867,"$3,000,000",$,USD,3000000.0,3000000.0
3868,"$4,400,000",$,USD,4400000.0,4400000.0
3869,"$4,400,000",$,USD,4400000.0,4400000.0
3870,"$4,400,000",$,USD,4400000.0,4400000.0
3872,"$4,500,000",$,USD,4500000.0,4500000.0
3873,"£3,000,000",£,GBP,3000000.0,4698296.23
3876,"$3,500,000",$,USD,3500000.0,3500000.0
3877,"रू150,000,000",रू,NPR,150000000.0,1764705.8823529412
3878,"SFr.4,500,000",SFr.,CHF,4500000.0,4161931.63
3879,"$150,000,000",$,USD,150000000.0,150000000.0
3880,"$4,200,000",$,USD,4200000.0,4200000.0
3883,"$4,200,000",$,USD,4200000.0,4200000.0
3884,"£2,300,000",£,GBP,2300000.0,3813064.27
3885,"$2,500,000",$,USD,2500000.0,2500000.0
3886,"$4,000,000",$,USD,4000000.0,4000000.0
3887,"$114,000",$,USD,114000.0,114000.0
3888,"$4,000,000",$,USD,4000000.0,4000000.0
3889,"$4,000,000",$,USD,4000000.0,4000000.0
3890,"$4,000,000",$,USD,4000000.0,4000000.0
3891,"$140,000,000",$,USD,140000000.0,140000000.0
3892,"$4,000,000",$,USD,4000000.0,4000000.0
3894,"$3,600,000",$,USD,3600000.0,3600000.0
3895,"$4,500,000",$,USD,4500000.0,4500000.0
3896,"$4,000,000",$,USD,4000000.0,4000000.0
3897,"$4,000,000",$,USD,4000000.0,4000000.0
3898,"$4,000,000",$,USD,4000000.0,4000000.0
3899,"$4,000,000",$,USD,4000000.0,4000000.0
3901,"$4,000,000",$,USD,4000000.0,4000000.0
3902,"$4,000,000",$,USD,4000000.0,4000000.0
3903,"$4,000,000",$,USD,4000000.0,4000000.0
3905,"$5,000,000",$,USD,5000000.0,5000000.0
3906,"$4,000,000",$,USD,4000000.0,4000000.0
3907,"$4,000,000",$,USD,4000000.0,4000000.0
3908,"$100,000,000",$,USD,100000000.0,100000000.0
3909,"$7,000,000",$,USD,7000000.0,7000000.0
3910,"$3,400,000",$,USD,3400000.0,3400000.0
3911,"$3,200,000",$,USD,3200000.0,3200000.0
3912,"$4,000,000",$,USD,4000000.0,4000000.0
3913,"$4,000,000",$,USD,4000000.0,4000000.0
3914,"$7,000,000",$,USD,7000000.0,7000000.0
3915,"$25,000,000",$,USD,25000000.0,25000000.0
3916,"€3,400,000",€,EUR,3400000.0,4619920.0
3917,"$4,000,000",$,USD,4000000.0,4000000.0
3918,"$4,000,000",$,USD,4000000.0,4000000.0
3919,"$4,000,000",$,USD,4000000.0,4000000.0
3921,"$4,000,000",$,USD,4000000.0,4000000.0
3922,"$4,000,000",$,USD,4000000.0,4000000.0
3923,"$7,500,000",$,USD,7500000.0,7500000.0
3924,"$4,000,000",$,USD,4000000.0,4000000.0
3925,"$4,000,000",$,USD,4000000.0,4000000.0
3926,"$4,000,000",$,USD,4000000.0,4000000.0
3927,"$4,000,000",$,USD,4000000.0,4000000.0
3928,"$4,000,000",$,USD,4000000.0,4000000.0
3929,"$4,000,000",$,USD,4000000.0,4000000.0
3930,"$4,000,000",$,USD,4000000.0,4000000.0
3931,"$4,000,000",$,USD,4000000.0,4000000.0
3932,"$4,000,000",$,USD,4000000.0,4000000.0
3934,"$4,500,000",$,USD,4500000.0,4500000.0
3935,"$4,000,000",$,USD,4000000.0,4000000.0
3936,"$4,000,000",$,USD,4000000.0,4000000.0
3938,"$4,000,000",$,USD,4000000.0,4000000.0
3939,"$3,000,000",$,USD,3000000.0,3000000.0
3940,"$4,000,000",$,USD,4000000.0,4000000.0
3941,"$1,500,000",$,USD,1500000.0,1500000.0
3942,"$4,000,000",$,USD,4000000.0,4000000.0
3943,"$4,000,000",$,USD,4000000.0,4000000.0
3944,"$4,000,000",$,USD,4000000.0,4000000.0
3945,"$14,000,000",$,USD,14000000.0,14000000.0
3946,"£2,500,000",£,GBP,2500000.0,4144635.07
3947,"$16,000,000",$,USD,16000000.0,16000000.0
3948,"$4,000,000",$,USD,4000000.0,4000000.0
3949,"$4,000,000",$,USD,4000000.0,4000000.0
3950,"$650,000",$,USD,650000.0,650000.0
3952,"$4,000,000",$,USD,4000000.0,4000000.0
3953,"$4,000,000",$,USD,4000000.0,4000000.0
3954,"$4,000,000",$,USD,4000000.0,4000000.0
3955,"$4,000,000",$,USD,4000000.0,4000000.0
3957,"$4,000,000",$,USD,4000000.0,4000000.0
3958,"$4,000,000",$,USD,4000000.0,4000000.0
3959,"$4,000,000",$,USD,4000000.0,4000000.0
3960,"$3,950,000",$,USD,3950000.0,3950000.0
3961,"$4,000,000",$,USD,4000000.0,4000000.0
3962,"$4,000,000",$,USD,4000000.0,4000000.0
3964,"$4,000,000",$,USD,4000000.0,4000000.0
3965,"$4,000,000",$,USD,4000000.0,4000000.0
3966,"$4,000,000",$,USD,4000000.0,4000000.0
3967,"$100,000,000",$,USD,100000000.0,100000000.0
3968,"$2,000,000",$,USD,2000000.0,2000000.0
3969,"$3,800,000",$,USD,3800000.0,3800000.0
3970,"$3,977,000",$,USD,3977000.0,3977000.0
3971,"$4,000,000",$,USD,4000000.0,4000000.0
3972,"$3,800,000",$,USD,3800000.0,3800000.0
3974,"$3,768,785",$,USD,3768785.0,3768785.0
3976,"R$8,000,000",R$,BRL,8000000.0,3717647.06
3977,"$3,500,000",$,USD,3500000.0,3500000.0
3978,"$3,700,000",$,USD,3700000.0,3700000.0
3979,"$3,800,000",$,USD,3800000.0,3800000.0
3980,"£2,000,000",£,GBP,2000000.0,3673746.57
3981,"$30,000,000",$,USD,30000000.0,30000000.0
3983,"$3,600,000",$,USD,3600000.0,3600000.0
3984,"$3,500,000",$,USD,3500000.0,3500000.0
3985,"$3,500,000",$,USD,3500000.0,3500000.0
3986,"$5,000,000",$,USD,5000000.0,5000000.0
3987,"$3,500,000",$,USD,3500000.0,3500000.0
3988,"$3,500,000",$,USD,3500000.0,3500000.0
3990,"$3,500,000",$,USD,3500000.0,3500000.0
3991,"$3,716,946",$,USD,3716946.0,3716946.0
3992,"$3,500,000",$,USD,3500000.0,3500000.0
3993,"$3,500,000",$,USD,3500000.0,3500000.0
3994,"$3,500,000",$,USD,3500000.0,3500000.0
3995,"$2,000,000",$,USD,2000000.0,2000000.0
3996,"$4,000,000",$,USD,4000000.0,4000000.0
3997,"$3,500,000",$,USD,3500000.0,3500000.0
3998,"$3,500,000",$,USD,3500000.0,3500000.0
3999,"$10,000,000",$,USD,10000000.0,10000000.0
4000,"$2,000,000",$,USD,2000000.0,2000000.0
4001,"$3,500,000",$,USD,3500000.0,3500000.0
4003,"$3,600,000",$,USD,3600000.0,3600000.0
4004,"$7,000,000",$,USD,7000000.0,7000000.0
4005,"$1,000,000",$,USD,1000000.0,1000000.0
4006,"$3,500,000",$,USD,3500000.0,3500000.0
4007,"kr19,900,000",kr,NOK,19900000.0,3049436.92
4008,"$3,500,000",$,USD,3500000.0,3500000.0
4009,"$68,000,000",$,USD,68000000.0,68000000.0
4010,"$3,500,000",$,USD,3500000.0,3500000.0
4011,"$3,500,000",$,USD,3500000.0,3500000.0
4012,"$3,500,000",$,USD,3500000.0,3500000.0
4013,"$3,500,000",$,USD,3500000.0,3500000.0
4014,"$3,500,000",$,USD,3500000.0,3500000.0
4016,"$3,500,000",$,USD,3500000.0,3500000.0
4017,"$3,500,000",$,USD,3500000.0,3500000.0
4018,"$3,500,000",$,USD,3500000.0,3500000.0
4019,"$3,500,000",$,USD,3500000.0,3500000.0
4020,"$3,500,000",$,USD,3500000.0,3500000.0
4021,"$3,500,000",$,USD,3500000.0,3500000.0
4022,"$3,440,000",$,USD,3440000.0,3440000.0
4023,"$4,015,000",$,USD,4015000.0,4015000.0
4024,"$8,000,000",$,USD,8000000.0,8000000.0
4025,"$3,500,000",$,USD,3500000.0,3500000.0
4027,"$3,000,000",$,USD,3000000.0,3000000.0
4028,"$3,300,000",$,USD,3300000.0,3300000.0
4029,"$3,300,000",$,USD,3300000.0,3300000.0
4030,"£2,200,000",£,GBP,2200000.0,3472900.65
4031,"$3,400,000",$,USD,3400000.0,3400000.0
4033,"$3,800,000",$,USD,3800000.0,3800000.0
4034,"$3,300,000",$,USD,3300000.0,3300000.0
4035,"$3,300,000",$,USD,3300000.0,3300000.0
4036,"$4,300,000",$,USD,4300000.0,4300000.0
4037,"$3,300,000",$,USD,3300000.0,3300000.0
4038,"£2,000,000",£,GBP,2000000.0,3157182.41
4040,"$2,300,000",$,USD,2300000.0,2300000.0
4041,"$3,200,000",$,USD,3200000.0,3200000.0
4043,"$3,000,000",$,USD,3000000.0,3000000.0
4044,"$3,200,000",$,USD,3200000.0,3200000.0
4045,"$3,200,000",$,USD,3200000.0,3200000.0
4046,"$3,000,000",$,USD,3000000.0,3000000.0
4047,"$3,000,000",$,USD,3000000.0,3000000.0
4048,"$3,200,000",$,USD,3200000.0,3200000.0
4049,"$3,180,000",$,USD,3180000.0,3180000.0
4050,"$3,500,000",$,USD,3500000.0,3500000.0
4051,"$13,000,000",$,USD,13000000.0,13000000.0
4052,"$3,000,000",$,USD,3000000.0,3000000.0
4053,"$3,000,000",$,USD,3000000.0,3000000.0
4054,"$4,000,000",$,USD,4000000.0,4000000.0
4056,"$3,000,000",$,USD,3000000.0,3000000.0
4057,"$3,000,000",$,USD,3000000.0,3000000.0
4058,"$3,000,000",$,USD,3000000.0,3000000.0
4059,"$3,000,000",$,USD,3000000.0,3000000.0
4060,"$3,000,000",$,USD,3000000.0,3000000.0
4061,"$3,000,000",$,USD,3000000.0,3000000.0
4062,"$3,000,000",$,USD,3000000.0,3000000.0
4063,"$3,000,000",$,USD,3000000.0,3000000.0
4064,"$16,000,000",$,USD,16000000.0,16000000.0
4065,"$3,000,000",$,USD,3000000.0,3000000.0
4066,"$3,000,000",$,USD,3000000.0,3000000.0
4067,"$3,000,000",$,USD,3000000.0,3000000.0
4068,"$4,490,375",$,USD,4490375.0,4490375.0
4069,"$3,000,000",$,USD,3000000.0,3000000.0
4070,"$3,000,000",$,USD,3000000.0,3000000.0
4071,"$6,000,000",$,USD,6000000.0,6000000.0
4072,"$3,000,000",$,USD,3000000.0,3000000.0
4073,"$2,000,000",$,USD,2000000.0,2000000.0
4074,"$3,000,000",$,USD,3000000.0,3000000.0
4075,"$3,000,000",$,USD,3000000.0,3000000.0
4076,"$3,000,000",$,USD,3000000.0,3000000.0
4077,"$3,000,000",$,USD,3000000.0,3000000.0
4078,"$3,000,000",$,USD,3000000.0,3000000.0
4080,"$3,000,000",$,USD,3000000.0,3000000.0
4081,"$3,000,000",$,USD,3000000.0,3000000.0
4082,"$3,000,000",$,USD,3000000.0,3000000.0
4083,"$3,000,000",$,USD,3000000.0,3000000.0
4084,"$3,000,000",$,USD,3000000.0,3000000.0
4086,"$3,000,000",$,USD,3000000.0,3000000.0
4089,"£1,900,000",£,GBP,1900000.0,2999323.29
4090,"$3,000,000",$,USD,3000000.0,3000000.0
4091,"$3,000,000",$,USD,3000000.0,3000000.0
4092,"$3,000,000",$,USD,3000000.0,3000000.0
4093,"$3,000,000",$,USD,3000000.0,3000000.0
4094,"$3,000,000",$,USD,3000000.0,3000000.0
4095,"$3,000,000",$,USD,3000000.0,3000000.0
4096,"$3,000,000",$,USD,3000000.0,3000000.0
4097,"$4,500,000",$,USD,4500000.0,4500000.0
4098,"$3,500,000",$,USD,3500000.0,3500000.0
4099,"$3,300,000",$,USD,3300000.0,3300000.0
4101,"$3,000,000",$,USD,3000000.0,3000000.0
4102,"$2,200,000",$,USD,2200000.0,2200000.0
4103,"$3,000,000",$,USD,3000000.0,3000000.0
4104,"$3,000,000",$,USD,3000000.0,3000000.0
4105,"$3,000,000",$,USD,3000000.0,3000000.0
4106,"$3,000,000",$,USD,3000000.0,3000000.0
4107,"$3,000,000",$,USD,3000000.0,3000000.0
4108,"$3,000,000",$,USD,3000000.0,3000000.0
4109,"$3,000,000",$,USD,3000000.0,3000000.0
4110,"$3,000,000",$,USD,3000000.0,3000000.0
4111,"$3,000,000",$,USD,3000000.0,3000000.0
4114,"$3,000,000",$,USD,3000000.0,3000000.0
4117,"$3,000,000",$,USD,3000000.0,3000000.0
4118,"$25,000,000",$,USD,25000000.0,25000000.0
4120,"€2,700,000",€,EUR,2700000.0,3285360.0
4121,"$3,000,000",$,USD,3000000.0,3000000.0
4122,"$3,000,000",$,USD,3000000.0,3000000.0
4123,"$3,000,000",$,USD,3000000.0,3000000.0
4124,"$3,000,000",$,USD,3000000.0,3000000.0
4125,"$3,000,000",$,USD,3000000.0,3000000.0
4126,"$3,000,000",$,USD,3000000.0,3000000.0
4127,"$3,000,000",$,USD,3000000.0,3000000.0
4128,"$200,000,000",$,USD,200000000.0,200000000.0
4129,"$3,000,000",$,USD,3000000.0,3000000.0
4130,"$3,000,000",$,USD,3000000.0,3000000.0
4131,"$3,000,000",$,USD,3000000.0,3000000.0
4133,"$3,000,000",$,USD,3000000.0,3000000.0
4134,"$3,000,000",$,USD,3000000.0,3000000.0
4135,"$3,000,000",$,USD,3000000.0,3000000.0
4136,"$3,000,000",$,USD,3000000.0,3000000.0
4137,"$800,000",$,USD,800000.0,800000.0
4138,"$3,000,000",$,USD,3000000.0,3000000.0
4139,"$3,000,000",$,USD,3000000.0,3000000.0
4140,"$3,000,000",$,USD,3000000.0,3000000.0
4141,"$95,000,000",$,USD,95000000.0,95000000.0
4142,"$3,000,000",$,USD,3000000.0,3000000.0
4144,"$2,900,000",$,USD,2900000.0,2900000.0
4145,"$2,900,000",$,USD,2900000.0,2900000.0
4146,"$3,000,000",$,USD,3000000.0,3000000.0
4147,"$1,500,000",$,USD,1500000.0,1500000.0
4148,"$3,000,000",$,USD,3000000.0,3000000.0
4149,"$2,900,000",$,USD,2900000.0,2900000.0
4150,"$2,800,000",$,USD,2800000.0,2800000.0
4151,"€2,200,000",€,EUR,2200000.0,2539460.0
4153,"$3,000,000",$,USD,3000000.0,3000000.0
4154,"$2,800,000",$,USD,2800000.0,2800000.0
4155,"$2,883,848",$,USD,2883848.0,2883848.0
4156,"$2,800,000",$,USD,2800000.0,2800000.0
4157,"$2,777,000",$,USD,2777000.0,2777000.0
4158,"$2,800,000",$,USD,2800000.0,2800000.0
4159,"$2,000,000",$,USD,2000000.0,2000000.0
4160,"रू120,000,000",रू,NPR,120000000.0,1411764.705882353
4161,"$2,700,000",$,USD,2700000.0,2700000.0
4162,"$2,700,000",$,USD,2700000.0,2700000.0
4163,"$3,000,000",$,USD,3000000.0,3000000.0
4165,"$2,686,585",$,USD,2686585.0,2686585.0
4166,"$2,650,000",$,USD,2650000.0,2650000.0
4167,"$2,627,000",$,USD,2627000.0,2627000.0
4168,"$2,600,000",$,USD,2600000.0,2600000.0
4169,"$2,600,000",$,USD,2600000.0,2600000.0
4171,"£1,577,000",£,GBP,1577000.0,2614435.8
4172,"$2,800,000",$,USD,2800000.0,2800000.0
4173,"$75,000,000",$,USD,75000000.0,75000000.0
4175,"$2,600,000",$,USD,2600000.0,2600000.0
4176,"￥15,000,000",￥,JPY,15000000.0,154867.06
4177,"$2,600,000",$,USD,2600000.0,2600000.0
4178,"$2,540,800",$,USD,2540800.0,2540800.0
4179,"$2,500,000",$,USD,2500000.0,2500000.0
4180,"$2,500,000",$,USD,2500000.0,2500000.0
4181,"$2,500,000",$,USD,2500000.0,2500000.0
4182,"$15,000,000",$,USD,15000000.0,15000000.0
4183,"$26,000,000",$,USD,26000000.0,26000000.0
4184,"$2,500,000",$,USD,2500000.0,2500000.0
4185,"$2,500,000",$,USD,2500000.0,2500000.0
4186,"$2,500,000",$,USD,2500000.0,2500000.0
4187,"$2,500,000",$,USD,2500000.0,2500000.0
4188,"$2,500,000",$,USD,2500000.0,2500000.0
4189,"$2,500,000",$,USD,2500000.0,2500000.0
4190,"$2,500,000",$,USD,2500000.0,2500000.0
4191,"$3,200,000",$,USD,3200000.0,3200000.0
4192,"$2,500,000",$,USD,2500000.0,2500000.0
4195,"$2,500,000",$,USD,2500000.0,2500000.0
4196,"€2,000,000",€,EUR,2000000.0,2308600.0
4197,"$2,500,000",$,USD,2500000.0,2500000.0
4198,"$34,000",$,USD,34000.0,34000.0
4199,"$2,500,000",$,USD,2500000.0,2500000.0
4200,"$2,500,000",$,USD,2500000.0,2500000.0
4201,"$2,500,000",$,USD,2500000.0,2500000.0
4202,"$20,000,000",$,USD,20000000.0,20000000.0
4203,"$2,500,000",$,USD,2500000.0,2500000.0
4204,"$2,500,000",$,USD,2500000.0,2500000.0
4205,"$14,000,000",$,USD,14000000.0,14000000.0
4206,"DEM8,400,000",DEM,DEM,8400000.0,4774897.680763983
4207,"$2,500,000",$,USD,2500000.0,2500000.0
4208,"$2,500,000",$,USD,2500000.0,2500000.0
4209,$2,$,USD,2.0,2.0
4210,"$2,500,000",$,USD,2500000.0,2500000.0
4211,"$3,500,000",$,USD,3500000.0,3500000.0
4212,"$2,400,000",$,USD,2400000.0,2400000.0
4213,"$2,400,000",$,USD,2400000.0,2400000.0
4215,"$2,500,000",$,USD,2500000.0,2500000.0
4216,"£1,500,000",£,GBP,1500000.0,2755309.93
4217,"$2,500,000",$,USD,2500000.0,2500000.0
4218,"$2,361,000",$,USD,2361000.0,2361000.0
4219,"$200,000",$,USD,200000.0,200000.0
4221,"$2,295,429",$,USD,2295429.0,2295429.0
4222,"$2,300,000",$,USD,2300000.0,2300000.0
4224,"$2,300,000",$,USD,2300000.0,2300000.0
4225,"$2,280,000",$,USD,2280000.0,2280000.0
4226,"$1,800,000",$,USD,1800000.0,1800000.0
4227,"$2,500,000",$,USD,2500000.0,2500000.0
4228,"$2,300,000",$,USD,2300000.0,2300000.0
4229,"$2,200,000",$,USD,2200000.0,2200000.0
4230,"$2,200,000",$,USD,2200000.0,2200000.0
4231,"$2,300,000",$,USD,2300000.0,2300000.0
4232,"$2,200,000",$,USD,2200000.0,2200000.0
4233,"$2,160,000",$,USD,2160000.0,2160000.0
4234,"$2,000,000",$,USD,2000000.0,2000000.0
4235,"£1,200,000",£,GBP,1200000.0,2136141.38
4236,"$2,400,000",$,USD,2400000.0,2400000.0
4237,"$2,500,000",$,USD,2500000.0,2500000.0
4238,"$2,100,000",$,USD,2100000.0,2100000.0
4240,"kr15,500,000",kr,NOK,15500000.0,1651679.37
4241,"$2,100,000",$,USD,2100000.0,2100000.0
4242,"€1,500,000",€,EUR,1500000.0,2038200.0
4243,"$2,100,000",$,USD,2100000.0,2100000.0
4244,"$2,100,000",$,USD,2100000.0,2100000.0
4246,"$2,100,000",$,USD,2100000.0,2100000.0
4247,"$2,000,000",$,USD,2000000.0,2000000.0
4248,"$2,300,000",$,USD,2300000.0,2300000.0
4250,"$2,000,000",$,USD,2000000.0,2000000.0
4251,"$1,000,000",$,USD,1000000.0,1000000.0
4252,"$2,000,000",$,USD,2000000.0,2000000.0
4253,"$2,000,000",$,USD,2000000.0,2000000.0
4254,"$2,000,000",$,USD,2000000.0,2000000.0
4255,"$10,000,000",$,USD,10000000.0,10000000.0
4256,"$2,000,000",$,USD,2000000.0,2000000.0
4257,"$2,000,000",$,USD,2000000.0,2000000.0
4258,"$2,000,000",$,USD,2000000.0,2000000.0
4259,"$2,000,000",$,USD,2000000.0,2000000.0
4260,"$2,000,000",$,USD,2000000.0,2000000.0
4261,"$2,000,000",$,USD,2000000.0,2000000.0
4262,"$1,614,000",$,USD,1614000.0,1614000.0
4263,"$9,500,000",$,USD,9500000.0,9500000.0
4264,"$2,000,000",$,USD,2000000.0,2000000.0
4266,"$2,700,000",$,USD,2700000.0,2700000.0
4267,"$2,000,000",$,USD,2000000.0,2000000.0
4268,"$2,000,000",$,USD,2000000.0,2000000.0
4269,"$2,000,000",$,USD,2000000.0,2000000.0
4270,"$2,000,000",$,USD,2000000.0,2000000.0
4272,"$2,000,000",$,USD,2000000.0,2000000.0
4273,"$2,000,000",$,USD,2000000.0,2000000.0
4274,"$2,000,000",$,USD,2000000.0,2000000.0
4275,"$2,000,000",$,USD,2000000.0,2000000.0
4277,"$2,000,000",$,USD,2000000.0,2000000.0
4278,"$2,000,000",$,USD,2000000.0,2000000.0
4279,"$2,000,000",$,USD,2000000.0,2000000.0
